llm,topic,rarity,sentence,atomic_fact,human_label,method_a_pred,method_b_pred,method_c_pred,retrieved_evidence,method_a_confidence,method_b_confidence,method_c_confidence
ChatGPT,Kim Burrell,medium,"She was born on August 26, 1972 in Houston, Texas.","She was born on August 26, 1972.",1,,,,,,,
ChatGPT,Kim Burrell,medium,"She was born on August 26, 1972 in Houston, Texas.",She was born in Houston.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"She was born on August 26, 1972 in Houston, Texas.",Houston is in Texas.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell began her career as a gospel singer in the late 1980s and has since released several albums, including ""Try Me Again"", ""Everlasting Life"", and ""No Ways Tired"".",Burrell began her career as a gospel singer.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell began her career as a gospel singer in the late 1980s and has since released several albums, including ""Try Me Again"", ""Everlasting Life"", and ""No Ways Tired"".",Burrell began her career in the late 1980s.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell began her career as a gospel singer in the late 1980s and has since released several albums, including ""Try Me Again"", ""Everlasting Life"", and ""No Ways Tired"".","Since she began her career, she has released several albums.",1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell began her career as a gospel singer in the late 1980s and has since released several albums, including ""Try Me Again"", ""Everlasting Life"", and ""No Ways Tired"".","She has released ""Try Me Again"".",1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell began her career as a gospel singer in the late 1980s and has since released several albums, including ""Try Me Again"", ""Everlasting Life"", and ""No Ways Tired"".","""Try Me Again"" is an album.",1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell began her career as a gospel singer in the late 1980s and has since released several albums, including ""Try Me Again"", ""Everlasting Life"", and ""No Ways Tired"".","She has released ""Everlasting Life"".",1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell began her career as a gospel singer in the late 1980s and has since released several albums, including ""Try Me Again"", ""Everlasting Life"", and ""No Ways Tired"".","""Everlasting Life"" is an album.",1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell began her career as a gospel singer in the late 1980s and has since released several albums, including ""Try Me Again"", ""Everlasting Life"", and ""No Ways Tired"".","She has released ""No Ways Tired"".",1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell began her career as a gospel singer in the late 1980s and has since released several albums, including ""Try Me Again"", ""Everlasting Life"", and ""No Ways Tired"".","""No Ways Tired"" is an album.",1,,,,,,,
ChatGPT,Kim Burrell,medium,"She has won numerous awards for her music, including several Stellar Awards and a Dove Award.",She has won numerous awards.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"She has won numerous awards for her music, including several Stellar Awards and a Dove Award.",The awards she won were for her music.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"She has won numerous awards for her music, including several Stellar Awards and a Dove Award.",She has won several Stellar Awards.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"She has won numerous awards for her music, including several Stellar Awards and a Dove Award.",She has won a Dove Award.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell has also collaborated with other artists, including Whitney Houston on the soundtrack for the film ""The Preacher's Wife"".",Burrell has collaborated with other artists.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"Burrell has also collaborated with other artists, including Whitney Houston on the soundtrack for the film ""The Preacher's Wife"".",Burrell collaborated with Whitney Houston.,0,,,,,,,
ChatGPT,Kim Burrell,medium,"In addition to her music career, Burrell is also a pastor and has appeared on several TV shows, including BET's ""Sunday Best"" as a judge.",Burrell has a music career.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"In addition to her music career, Burrell is also a pastor and has appeared on several TV shows, including BET's ""Sunday Best"" as a judge.",Burrell is a pastor.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"In addition to her music career, Burrell is also a pastor and has appeared on several TV shows, including BET's ""Sunday Best"" as a judge.",Burrell has appeared on several TV shows.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"In addition to her music career, Burrell is also a pastor and has appeared on several TV shows, including BET's ""Sunday Best"" as a judge.","Burrell has appeared on BET's ""Sunday Best"".",1,,,,,,,
ChatGPT,Kim Burrell,medium,"In addition to her music career, Burrell is also a pastor and has appeared on several TV shows, including BET's ""Sunday Best"" as a judge.","BET's ""Sunday Best"" is a TV show.",1,,,,,,,
ChatGPT,Kim Burrell,medium,"In addition to her music career, Burrell is also a pastor and has appeared on several TV shows, including BET's ""Sunday Best"" as a judge.","Burrell was a judge on BET's ""Sunday Best"".",0,,,,,,,
ChatGPT,Kim Burrell,medium,"However, in recent years, Burrell has faced criticism and controversy over her comments about the LGBTQ+ community, which have been widely condemned.",Burrell has faced criticism.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"However, in recent years, Burrell has faced criticism and controversy over her comments about the LGBTQ+ community, which have been widely condemned.",Her criticism was in recent years.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"However, in recent years, Burrell has faced criticism and controversy over her comments about the LGBTQ+ community, which have been widely condemned.",Burrell has faced controversy.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"However, in recent years, Burrell has faced criticism and controversy over her comments about the LGBTQ+ community, which have been widely condemned.",The controversy in recent years.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"However, in recent years, Burrell has faced criticism and controversy over her comments about the LGBTQ+ community, which have been widely condemned.",The criticism was about her comments on LGBTQ+ community.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"However, in recent years, Burrell has faced criticism and controversy over her comments about the LGBTQ+ community, which have been widely condemned.",The controversy was about her comments on LGBTQ+ community.,1,,,,,,,
ChatGPT,Kim Burrell,medium,"However, in recent years, Burrell has faced criticism and controversy over her comments about the LGBTQ+ community, which have been widely condemned.",Burrell's comments have been widely condemned.,1,,,,,,,
ChatGPT,Craig Morton,medium,Craig Morton is a retired American football quarterback who played in the National Football League (NFL) for 18 seasons from 1965 to 1982.,Craig Morton is a retired American football quarterback.,1,,,,,,,
ChatGPT,Craig Morton,medium,Craig Morton is a retired American football quarterback who played in the National Football League (NFL) for 18 seasons from 1965 to 1982.,Craig Morton played in the National Football League.,1,,,,,,,
ChatGPT,Craig Morton,medium,Craig Morton is a retired American football quarterback who played in the National Football League (NFL) for 18 seasons from 1965 to 1982.,Craig Morton played in the NFL for 18 seasons.,1,,,,,,,
ChatGPT,Craig Morton,medium,Craig Morton is a retired American football quarterback who played in the National Football League (NFL) for 18 seasons from 1965 to 1982.,Craig Morton played in the NFL from 1965.,1,,,,,,,
ChatGPT,Craig Morton,medium,Craig Morton is a retired American football quarterback who played in the National Football League (NFL) for 18 seasons from 1965 to 1982.,Craig Morton played in the NFL until 1982.,1,,,,,,,
ChatGPT,Craig Morton,medium,"He was born on February 5, 1943, in Flint, Michigan, and attended the University of California, Berkeley.","He was born on February 5, 1943.",1,,,,,,,
ChatGPT,Craig Morton,medium,"He was born on February 5, 1943, in Flint, Michigan, and attended the University of California, Berkeley.",He was born in Flint.,0,,,,,,,
ChatGPT,Craig Morton,medium,"He was born on February 5, 1943, in Flint, Michigan, and attended the University of California, Berkeley.",He attended the University of California.,1,,,,,,,
ChatGPT,Craig Morton,medium,"He was born on February 5, 1943, in Flint, Michigan, and attended the University of California, Berkeley.",The University of California is in Berkeley.,1,,,,,,,
ChatGPT,Craig Morton,medium,"Morton was selected by the Dallas Cowboys in the first round of the 1965 NFL Draft and spent his first ten seasons with the team, leading them to two Super Bowl appearances.",Morton was selected by the Dallas Cowboys.,1,,,,,,,
ChatGPT,Craig Morton,medium,"Morton was selected by the Dallas Cowboys in the first round of the 1965 NFL Draft and spent his first ten seasons with the team, leading them to two Super Bowl appearances.",He was selected in the first round of the 1965 NFL Draft.,1,,,,,,,
ChatGPT,Craig Morton,medium,"Morton was selected by the Dallas Cowboys in the first round of the 1965 NFL Draft and spent his first ten seasons with the team, leading them to two Super Bowl appearances.",He spent his first ten seasons with the Dallas Cowboys.,0,,,,,,,
ChatGPT,Craig Morton,medium,"Morton was selected by the Dallas Cowboys in the first round of the 1965 NFL Draft and spent his first ten seasons with the team, leading them to two Super Bowl appearances.",He led the Dallas Cowboys to two Super Bowl appearances.,1,,,,,,,
ChatGPT,Craig Morton,medium,"He also played for the New York Giants and Denver Broncos, and during his career, he threw for over 27,000 yards and 183 touchdowns.",He played for the New York Giants.,1,,,,,,,
ChatGPT,Craig Morton,medium,"He also played for the New York Giants and Denver Broncos, and during his career, he threw for over 27,000 yards and 183 touchdowns.",He played for the Denver Broncos.,1,,,,,,,
ChatGPT,Craig Morton,medium,"He also played for the New York Giants and Denver Broncos, and during his career, he threw for over 27,000 yards and 183 touchdowns.","He threw for over 27,000 yards.",1,,,,,,,
ChatGPT,Craig Morton,medium,"He also played for the New York Giants and Denver Broncos, and during his career, he threw for over 27,000 yards and 183 touchdowns.",He threw for 183 touchdowns.,1,,,,,,,
ChatGPT,Craig Morton,medium,"Morton was a two-time Pro Bowl selection, and he was inducted into the College Football Hall of Fame in 1992.",Morton was a two-time Pro Bowl selection.,0,,,,,,,
ChatGPT,Craig Morton,medium,"Morton was a two-time Pro Bowl selection, and he was inducted into the College Football Hall of Fame in 1992.",Morton was inducted into the College Football Hall of Fame.,1,,,,,,,
ChatGPT,Craig Morton,medium,"Morton was a two-time Pro Bowl selection, and he was inducted into the College Football Hall of Fame in 1992.",Morton was inducted in 1992.,1,,,,,,,
ChatGPT,Virginia Valli,medium,"Virginia Valli was an American actress born on June 26, 1898, in Chicago, Illinois, and passed away on September 24, 1968, in Palm Springs, California.",Virginia Valli was an American.,1,,,,,,,
ChatGPT,Virginia Valli,medium,"Virginia Valli was an American actress born on June 26, 1898, in Chicago, Illinois, and passed away on September 24, 1968, in Palm Springs, California.",Virginia Valli was an actress.,1,,,,,,,
ChatGPT,Virginia Valli,medium,"Virginia Valli was an American actress born on June 26, 1898, in Chicago, Illinois, and passed away on September 24, 1968, in Palm Springs, California.","Virginia Valli was born on June 26, 1898.",0,,,,,,,
ChatGPT,Virginia Valli,medium,"Virginia Valli was an American actress born on June 26, 1898, in Chicago, Illinois, and passed away on September 24, 1968, in Palm Springs, California.",Virginia Valli was born in Chicago.,1,,,,,,,
ChatGPT,Virginia Valli,medium,"Virginia Valli was an American actress born on June 26, 1898, in Chicago, Illinois, and passed away on September 24, 1968, in Palm Springs, California.",Chicago is in Illinois.,1,,,,,,,
ChatGPT,Virginia Valli,medium,"Virginia Valli was an American actress born on June 26, 1898, in Chicago, Illinois, and passed away on September 24, 1968, in Palm Springs, California.","Virginia Valli passed away on September 24, 1968.",1,,,,,,,
